,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019174538552761078,-0.03281811252236366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029002444818615913,0.0,0.0,0.0,0.0,0.0,0.0,-0.029466265812516212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05764828622341156,-0.025490403175354004,-0.02690446376800537,-0.03621618077158928,0.0,-0.030158910900354385,-0.025788597762584686,-0.025129636749625206,-0.0005118805565871298,-0.031726498156785965,-0.04253767058253288,-0.0183845367282629,-0.03318874537944794,-0.03308933973312378,-0.030455419793725014,-0.02412870153784752,-0.029002444818615913,-0.030468154698610306,-0.027185477316379547,-0.02850254997611046,-0.040379103273153305,0.0,-0.03902655467391014,0.0,-0.0227810051292181,0.0,0.0,0.0,-0.019418245181441307,-0.04252404347062111,-0.03064764477312565,-0.03387647494673729,-0.040283892303705215,-0.032878290861845016,-0.020680369809269905,-0.02415519207715988,-0.02555030956864357,-0.019247638061642647,-0.041784901171922684,-0.03237510100007057,-0.021448729559779167,-0.010674810037016869,-0.022116830572485924
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016692448407411575,0.02934957481920719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011874571442604065,0.0,0.0,0.0,0.0,0.0,0.0,0.02212250418961048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055342335253953934,0.023215653374791145,0.02314317598938942,0.030720079317688942,0.0,0.03069152683019638,0.027385007590055466,0.01868022419512272,0.0010647706221789122,0.02745840884745121,0.04117821529507637,0.017521487548947334,0.02913850173354149,0.03223251923918724,0.023455465212464333,0.027561817318201065,0.011874571442604065,0.02900099754333496,0.022436903789639473,0.024752609431743622,0.028478819876909256,0.0,0.03868800029158592,0.0,0.017695074900984764,0.0,0.0,0.0,0.02037539705634117,0.040960755199193954,0.02566719427704811,0.02596745826303959,0.029753895476460457,0.030829334631562233,0.014577324502170086,0.028589656576514244,0.027351945638656616,0.014984026551246643,0.035441067069768906,0.02560543827712536,0.019003501161932945,0.01150846853852272,0.02166408859193325
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015879510901868343,0.011257371865212917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011059483513236046,0.0,0.0,0.0,0.0,0.0,0.0,0.005250748246908188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020287178456783295,0.007971273735165596,0.010098544880747795,0.0013679248513653874,0.0,0.011012857779860497,0.007302925921976566,0.008224187418818474,-0.007204934023320675,0.010270524770021439,0.01927930861711502,0.0057177296839654446,0.013664690777659416,0.009071718901395798,0.007995457388460636,0.00957257766276598,0.011059483513236046,0.006949572823941708,0.007692731451243162,0.00840616226196289,0.012654896825551987,0.0,0.012185461819171906,0.0,0.005187907721847296,0.0,0.0,0.0,0.002077141311019659,0.016968712210655212,0.012010209262371063,0.01265964936465025,0.022647593170404434,0.0083014452829957,0.007468375377357006,0.007347916718572378,0.008067699149250984,0.004583046771585941,0.01428064052015543,0.011696488596498966,0.0031686730217188597,-0.0016971270088106394,0.008381888270378113
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008774586021900177,-0.017692772671580315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007841940969228745,0.0,0.0,0.0,0.0,0.0,0.0,-0.01637720689177513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04301243647933006,-0.01563018001616001,-0.0203425083309412,-0.030071601271629333,0.0,-0.018518857657909393,-0.019227372482419014,-0.016707366332411766,0.0028292895294725895,-0.021258117631077766,-0.02774030715227127,-0.014031953178346157,-0.02093377709388733,-0.01913304813206196,-0.019939223304390907,-0.015946829691529274,-0.007841940969228745,-0.01711031049489975,-0.018345948308706284,-0.019503438845276833,-0.025694750249385834,0.0,-0.027012411504983902,0.0,-0.012454025447368622,0.0,0.0,0.0,-0.013423420488834381,-0.029811998829245567,-0.026548530906438828,-0.019409911707043648,-0.023284150287508965,-0.02239295095205307,-0.011454598046839237,-0.0198261346668005,-0.014506960287690163,-0.013831384479999542,-0.023773111402988434,-0.018832627683877945,-0.012991588562726974,-0.0070861149579286575,-0.018444927409291267
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006640286184847355,0.012052515521645546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001601401367224753,0.0,0.0,0.0,0.0,0.0,0.0,0.012981360778212547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026441583409905434,0.008997838944196701,0.010104752145707607,0.0200632493942976,0.0,0.013265976682305336,0.006772907450795174,0.006337616126984358,0.006613066885620356,0.010135597549378872,0.01453901082277298,0.005617707967758179,0.008316917344927788,0.010438823141157627,0.010158679448068142,0.0040688347071409225,-0.001601401367224753,0.01295203436166048,0.008660750463604927,0.011335667222738266,0.014834144152700901,0.0,0.009902921505272388,0.0,0.011836218647658825,0.0,0.0,0.0,0.00431972136721015,0.015128396451473236,0.010246140882372856,0.013896829448640347,0.018865693360567093,0.011271360330283642,0.005106690339744091,0.007961830124258995,0.0010091511067003012,0.00855926051735878,0.018655424937605858,0.008594445884227753,0.007262223865836859,0.004753486253321171,0.010123527608811855
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04619491100311279,-0.08413185179233551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04632342606782913,0.0,0.0,0.0,0.0,0.0,0.0,-0.06647802144289017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.138766348361969,-0.06795637309551239,-0.06457708775997162,-0.09120623022317886,0.0,-0.08311133086681366,-0.07099379599094391,-0.05815151706337929,-0.015395359136164188,-0.07817734777927399,-0.12353494018316269,-0.04721413180232048,-0.07909684628248215,-0.07445656508207321,-0.07598201185464859,-0.05540917068719864,-0.04632342606782913,-0.0782168060541153,-0.06595364212989807,-0.07197437435388565,-0.0857333317399025,0.0,-0.09750478714704514,0.0,-0.052450746297836304,0.0,0.0,0.0,-0.04400772228837013,-0.1093471348285675,-0.07599974423646927,-0.0737285241484642,-0.09330765902996063,-0.08476654440164566,-0.0495784617960453,-0.07497947663068771,-0.07339608669281006,-0.04993623495101929,-0.10237768292427063,-0.07484035193920135,-0.06534499675035477,-0.030565565451979637,-0.058753397315740585
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011849685572087765,0.015067665837705135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010315424762666225,0.0,0.0,0.0,0.0,0.0,0.0,0.016048306599259377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02990853600203991,0.014370819553732872,0.011731241829693317,0.01995469257235527,0.0,0.022833652794361115,0.01975838653743267,0.013978223316371441,0.0012253228342160583,0.017476709559559822,0.02616909146308899,0.01167091354727745,0.01883406937122345,0.020357174798846245,0.014872997999191284,0.013054680079221725,0.010315424762666225,0.016378572210669518,0.016550103202462196,0.015131190419197083,0.012566464953124523,0.0,0.01952328346669674,0.0,0.009338646195828915,0.0,0.0,0.0,0.009284070692956448,0.023159325122833252,0.01639985293149948,0.012678030878305435,0.030697401612997055,0.020044004544615746,0.009129821322858334,0.01884489506483078,0.017149668186903,0.010069121606647968,0.022436365485191345,0.015526574105024338,0.012295746244490147,0.005092525854706764,0.012325362302362919
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05883480980992317,0.10945136100053787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07354719191789627,0.0,0.0,0.0,0.0,0.0,0.0,0.09115772694349289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19399774074554443,0.09103778004646301,0.08462534844875336,0.11648557335138321,0.0,0.09955643117427826,0.09775969386100769,0.07621611654758453,0.023334644734859467,0.10607460141181946,0.16839860379695892,0.06001004949212074,0.11196481436491013,0.1038869321346283,0.09747558832168579,0.07891306281089783,0.07354719191789627,0.10193362832069397,0.09173224866390228,0.09767263382673264,0.11996328830718994,0.0,0.13415943086147308,0.0,0.07441189140081406,0.0,0.0,0.0,0.06292343139648438,0.14811371266841888,0.10529635101556778,0.10183421522378922,0.12919004261493683,0.11313679814338684,0.06220962852239609,0.09847559779882431,0.09350360929965973,0.06439632177352905,0.13862712681293488,0.10002835094928741,0.0826866626739502,0.03777584433555603,0.08238016813993454
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015044303610920906,-0.021677182987332344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02280639484524727,0.0,0.0,0.0,0.0,0.0,0.0,-0.021313698962330818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04860055819153786,-0.019645290449261665,-0.018240541219711304,-0.01098430622369051,0.0,-0.02592848241329193,-0.022780567407608032,-0.01494521927088499,-0.012704301625490189,-0.023560037836432457,-0.030416445806622505,-0.01430826261639595,-0.022677341476082802,-0.01956765167415142,-0.020386159420013428,-0.014448229223489761,-0.02280639484524727,-0.025830570608377457,-0.020383797585964203,-0.02182374894618988,-0.025944767519831657,0.0,-0.03464561700820923,0.0,-0.017331859096884727,0.0,0.0,0.0,-0.016723882406949997,-0.03544061258435249,-0.01563934236764908,-0.023967929184436798,-0.0346105694770813,-0.023842675611376762,-0.01122683472931385,-0.016531385481357574,-0.021317997947335243,-0.011552473530173302,-0.03246093541383743,-0.021035658195614815,-0.023745981976389885,-0.006281066685914993,-0.01888887770473957
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009103302843868732,-0.01694962941110134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006440395954996347,0.0,0.0,0.0,0.0,0.0,0.0,-0.016986249014735222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031627338379621506,-0.01549020130187273,-0.014870822429656982,-0.028645744547247887,0.0,-0.021952422335743904,-0.019823791459202766,-0.01531581673771143,0.0005834170733578503,-0.02229558490216732,-0.03993966057896614,-0.01241790596395731,-0.028667354956269264,-0.01749412715435028,-0.019714197143912315,-0.015525517985224724,-0.006440395954996347,-0.02014467492699623,-0.019060440361499786,-0.02108948491513729,-0.0234566368162632,0.0,-0.02107417583465576,0.0,-0.0086233364418149,0.0,0.0,0.0,-0.01188103761523962,-0.030669057741761208,-0.02419726550579071,-0.01651271991431713,-0.03091077320277691,-0.02125827968120575,-0.01595696061849594,-0.021938398480415344,-0.011587975546717644,-0.015223093330860138,-0.025712132453918457,-0.019700463861227036,-0.015117138624191284,-0.0079084113240242,-0.01453278586268425
